D_SMILES,D_name,A_SMILES,A_name,Jsc(mAcm-2),Voc(V),FF(%),PCE(%),DOI,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)C#N)C2=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC8=C6C(OCCCCCC)=CC9=C8C=C(OCCCCCC)C%10=C9SC%11=C%10C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC=C(CCCCCC)C=C%13)C%14=C%11SC(/C=C%15C(C(C=C(F)C(F)=C%16)=C%16C\%15=C(C#N)/C#N)=O)=C%14)=C7S3,O-NTNC,15.98,0.94,0.73,11,https://doi.org/10.1002/solr.201800053,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCCCC(CCCC)COC1=CC=C(C2(C3=CC=C(OCC(CCCC)CCCCCC)C=C3)C3=C(SC(CC4C(=O)C5=C(C=CC=C5)C4=C(C#N)C#N)=C3)C3=CC=C4C(=C32)C=CC2=C4C(C3=CC=C(OCC(CCCC)CCCCCC)C=C3)(C3=CC=C(OCC(CCCC)CCCCCC)C=C3)C3=C2SC(CC2C(=O)C4=C(C=CC=C4)C2=C(C#N)C#N)=C3)C=C1,O-NTIC,13.31,0.98,0.7,9.1,https://doi.org/10.1002/solr.201800053,,,,,,,,,,,
CCCCCCc1c([*])sc([*])c1,P3HT,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C(C1=CC=C(/C=C4/SC(=O)N(CC)C4=O)C4=NSN=C14)S2)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(C2=CC=C(/C=C3/SC(=O)N(CC)C3=O)C3=NSN=C23)=C1,BT2B,10.02,0.92,0.66,6.08,https://doi.org/10.1002/solr.201700166,,,,,,,,,,,
CCCCCCc1c([*])sc([*])c1,P3HT,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=CC=C(/C=C5/SC(=O)N(CC)C5=O)C5=NSN=C25)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(C3=CC=C(/C=C4/SC(=O)N(CC)C4=O)C4=NSN=C34)=C2)C=C1,BT2B,7.59,0.97,0.67,4.93,https://doi.org/10.1002/solr.201700166,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,O=C1C2=C(C=CS2)C(/C1=C/C(S3)=CC4=C3C5=CC(OC(CC(CC)CCCC)(CC(CC)CCCC)C6=C7SC(/C=C8/C(C(C=CS9)=C9C8=O)=C(C#N)C#N)=C6)=C7C=C5OC4(CC(CC)CCCC)CC(CC)CCCC)=C(C#N)/C#N,NBDTP,16.12,0.94,0.66,10.1,https://doi.org/10.1002/solr.201700165,,,,,,,,,,,
[*]C1=CC2=C(C3=CC=C([Si](CCC)(CCC)CCC)S3)C(SC(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C([*])S6)C7=NN(CC(CCCCCCCC)CCCCCC)N=C75)S4)=C8)=C8C(C9=CC=C([Si](CCC)(CCC)CCC)S9)=C2S1,J71,O=C(C(C=CC=C1)=C1C/2=C(C#N)C#N)C2=C/C(S3)=CC4=C3C5=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=CC9=C(C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C%13SC(/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)/C#N)=O)=C%12)=C%13S9)C=C8S5,BDT-IC1,17.7,0.93,0.68,10.9,https://doi.org/10.1002/solr.201700107,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(C=C3)SCC(CCCC)CC)=C4C(SC(C5=CC=C(S5)C6=C(C(C7=C(CC(CCCCCC)CCCC)SC(CC(CCCC)CCCCCC)=C7C8=O)=O)C8=C(C9=CC=C([*])S9)S6)=C4)=C2C%10=CC=C(C=C%10)SCC(CCCC)CC,PBT1-EH,O=C(C1=CSC=C1C/2=C(C#N)C#N)C2=C/C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C%12=CSC=C%12C\%11=C(C#N)/C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4,ITCPTC,16.5,0.95,0.75,11.8,https://doi.org/10.1002/solr.201700044,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(C=C3)SCC(CCCC)CC)=C4C(SC(C5=CC=C(S5)C6=C(C(C7=C(CC(CCCCCC)CCCC)SC(CC(CCCC)CCCCCC)=C7C8=O)=O)C8=C(C9=CC=C([*])S9)S6)=C4)=C2C%10=CC=C(C=C%10)SCC(CCCC)CC,PBT1-EH,O=C(C(C=CC=C1)=C1C/2=C(C#N)C#N)C2=C/C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4,ITIC,15.7,0.99,0.63,9.8,https://doi.org/10.1002/solr.201700044,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC(F)=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC(F)=C(S%10)CC(CC)CCCC)S1,PM6,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4C(=O)C5=C(C)SC=C5C4=C(C#N)C#N)=C3)C3=C2C2=C(S3)C3=C(S2)C2=C(C=C(/C=C4C(=O)C5=C(C)SC=C5C4=C(C#N)C#N)S2)C3(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1,T6Me,21.33,0.87,0.65,11.94,https://doi.org/10.1002/smtd.201900280,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC(F)=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC(F)=C(S%10)CC(CC)CCCC)S1,PM6,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4C(=O)C5=C(C)SC=C5C4=C(C#N)C#N)=C3)C3=C2C2=C(S3)C3=C(S2)C2=C(C4=C(C=C(/C=C5C(=O)C6=C(C)SC=C6C5=C(C#N)C#N)S4)S2)C3(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1,T7Me,17.12,0.89,0.59,8.87,https://doi.org/10.1002/smtd.201900280,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC(F)=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC(F)=C(S%10)CC(CC)CCCC)S1,PM6,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC4=C3SC(/C=C3C(=O)C5=C(C)SC=C5C3=C(C#N)C#N)=C4)C3=C2C2=C(S3)C3=C(S2)C2=C(C4=C(C=C(/C=C5CC6=C(C)SC=C6C5=C(C#N)C#N)S4)S2)C3(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1,T8Me,10.54,0.9,0.64,5.97,https://doi.org/10.1002/smtd.201900280,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC=C(S3)CC(CC)CCCC)=C4C=C(SC4=C2C5=CC=C(S5)CC(CC)CCCC)C6=C7SC(C(OCC(CC)CCCC)=O)=C(F)C7=C(S6)[*])S1,PTB7-Th,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(C=CC(C4=CC=C(C5=CC=C(/C=C6/SC(=S)N(CC)C6O)C6=NSN=C56)S4)=C3)C3=C2C=C(C2=CC=C(/C=C4/SC(=S)N(CC)C4=O)C4=NSN=C24)S3)C=C1,TIDT-BT-R2,13.1,1.04,0.64,8.4,https://doi.org/10.1002/smtd.201700373,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC=C(S3)CC(CC)CCCC)=C4C=C(SC4=C2C5=CC=C(S5)CC(CC)CCCC)C6=C7SC(C(OCC(CC)CCCC)=O)=C(F)C7=C(S6)[*])S1,PTB7-Th,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(C=CC(C4=CC=C(C5=CC=C(/C=C6/SC(=S)N(CCCCCC)C6O)C6=NSN=C56)S4)=C3)C3=C2C=C(C2=CC=C(/C=C4/SC(=S)N(CCCCCC)C4=O)C4=NCN=C24)S3)C=C1,TIDT-BT-R6,10.3,1.03,0.52,5,https://doi.org/10.1002/smtd.201700373,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=CC=C(/C=C5SC(=C(C#N)C#N)N(CC)C5=O)C5=NSN=C25)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(C3=CC=C(/C=C4SC(=C(C#N)C#N)N(CC)C4=O)C4=NSN=C34)=C2)C=C1,IDT-4CN,14.66,0.91,0.61,8.13,https://doi.org/10.1002/smtd.201700330,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,O=C(C(C=CC(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C5=C(C(CC(CC)CCCC)(CC(CC)CCCC)O4)C=C6C(C(CC(CC)CCCC)(CC(CC)CCCC)OC7=C6SC(/C=C8C(C(C(F)=CC=C9)=C9C8=C(C#N)C#N)=O)=C7)=C5,NBDTP-Fout,21.87,0.8,0.64,11.2,https://doi.org/10.1002/smll.201804271,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4C(=O)C5=C(C=CC(OC)=C5)C4=C(C#N)C#N)=C3)C3=CC=C4C(=C32)C=CC2=C4C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)C3=C2SC(/C=C2C(=O)C4=C(C=CC(O)=C4)C2=C(C#N)C#N)=C3)C=C1,NTIC-OMe,12.97,0.96,0.65,8.12,https://doi.org/10.1002/smll.201804271,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4C(=O)C5=C(C=CC(C)=C5)C4=C(C#N)C#N)=C3)C3=CC=C4C(=C32)C=CC2=C4C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)C3=C2SC(/C=C2C(=O)C4=C(C=CC=C4)C2=C(C#N)C#N)=C3)C=C1,NTIC-Me,12.5,0.96,0.65,7.8,https://doi.org/10.1002/smll.201804271,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,O=C(C(C=CC=C1)=C1C/2=C(C#N)C#N)C2=C/C(S3)=CC4=C3C5=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C=C8C(C=C(C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%11)C%12=C8)=C5,NTIC,13.55,0.93,0.61,7.43,https://doi.org/10.1002/smll.201804271,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4C(=O)C5=C(C=CC(O)=C5)C4=C(C#N)C#N)=C3)C3=CC=C4C(=C32)C=CC2=C4C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)C3=C2SC(/C=C2C(=O)C4=C(C=CC(F)=C4)C2=C(C#N)C#N)=C3)C=C1,NTIC-F,13.61,0.81,0.59,6.5,https://doi.org/10.1002/smll.201804271,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(/C=C3C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C2=C1C=C(C1=C(C)/C(=C(C3=CC=CC=C3)C3=C(C)C(C4=CC5=C(S4)C4=C(C=C(/C=C6C(=O)C7=CC(F)=C(F)C=C7C6=C(C#N)C#N)S4)C5(CC(CC)CCCC)CC(CC)CCCC)=C(C)N3B(F)F)N=C1C)S2,tMBCIC,16.21,0.95,0.6,9.22,https://doi.org/10.1002/marc.202100828,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(/C=C3C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C2=C1C=C(C1=CC3=C(S1)C1=C(C=C(/C=C4C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)S1)C3(CC(CC)CCCC)CC(CC)CCCC)S2,bCIC,11.88,0.74,0.51,4.47,https://doi.org/10.1002/marc.202100828,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCCCCCOC(=O)C1=CC2=C(C3=CC4=C(S3)C3=C(C=C5C(=C3)C(C3=CC=CC(OCCCCCC)=C3)(C3=CC=CC(OCCCCCC)=C3)C3=C5SC(C5=C6C=C(C(=O)OCO)SC6=C(/C=C6SC(=C(C#N)C#N)N(CC)C6=O)S5)=C3)C4(C3=CC=CC(OCCCCCC)=C3)C3=CC(OCCCCCC)=CC=C3)SC(/C=C3SC(=C(C#N)C#N)N(CC)C3=O)=C2S1,ATT-7,15.99,0.97,0.67,10.12,https://doi.org/10.1002/marc.201800393,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCCCCCOC(=O)C1=CC2=C(C3=CC4=C(S3)C3=CC5=C(C=C3C4(C3=CC=CC(CCCCCC)=C3)C3=CC=CC(CCCCCC)=C3)C3=C(C=C(C4=C6C=C(C(=O)OCCCCCCCC)SC6=C(/C=C6SC(=C(C#N)C#N)N(CC)C6=O)S4)S3)C5(C3=CC=CC(CCCCCC)=C3)C3=CC(CCCCCC)=CC=C3)SC(/C=C3SC(=C(C#N)C#N)N(CC)C3=O)=C2S1,ATT-6,14.66,0.96,0.59,8.22,https://doi.org/10.1002/marc.201800393,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC=C(S3)CC(CC)CCCC)=C4C=C(SC4=C2C5=CC=C(S5)CC(CC)CCCC)C6=C7SC(C(OCC(CC)CCCC)=O)=C(F)C7=C(S6)[*])S1,PTB7-Th,O=C1N(C(CCCCC)CCCCC)C(C2=C(C1C=C3[Se]4)C5=C3C(C4=CC6C(N(C(CCCCC)CCCCC)C7=O)=O)=C(C6=C7C=C8C9=CC%10C%11=C(C(N(C(CCCCC)CCCCC)C%10=O)=O)C=CC%12=C%13C(C%14=C%15C=C%13C%16=CC%17=C%18C%19=C%20C%21=C%22C(C=CC(C(N(C(CCCCC)CCCCC)C%23=O)=O)=C%22C%23C=C%21[Se]C%20=CC%18C(N(C(CCCCC)CCCCC)C%17=O)=O)=C%19%16)=C(C=CC%14C(N(C(CCCCC)CCCCC)C%15=O)=O)C9=C%12%11)C8=C5C=C2)=O,Tri-PDI-Se,17.15,0.77,0.67,8.82,https://doi.org/10.1002/marc.201700405,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC=C(S3)CC(CC)CCCC)=C4C=C(SC4=C2C5=CC=C(S5)CC(CC)CCCC)C6=C7SC(C(OCC(CC)CCCC)=O)=C(F)C7=C(S6)[*])S1,PTB7-Th,CCCCCC(CCCCC)N1C(=O)C2=CC3=C4C5=C(C=C6C(=O)N(C(CCCCC)CCCCC)C(=O)C7=C6C5=C(C(C5=C6C8=CC=C9C(=O)N(C(CCCCC)CCCCC)C(=O)C%10=C9C8=C(C(C8=C9C%11=CC=C%12C(=O)N(C(CCCCC)CCCCC)C(=O)C%13=C%12C%11=C%11C(=C%13)SC%12=CC%13=C(C(=C8)C(=O)N(C(CCCCC)CCCCC)C%13=O)C9=C%12%11)=C%10)C8=C6C6=C(C=C8)C(=O)N(C(CCCCC)CCCCC)C(=O)C6=C5)=C7)C5=C4C2=C(C=C5)C1=O)S3,Tri-PDI-S,15.85,0.74,0.58,6.81,https://doi.org/10.1002/marc.201700405,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCCCC(CCCC)CC1(CC(CCCC)CCCCCC)C2=C(SC(CC3C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C2=C1C=C(C1=CC3=C(S1)C1=C(C=C(C4=CC5=C(S4)C4=C(C=C(CC6C(=O)C7=C(C=C(F)C(F)=C7)C6=C(C#N)C#N)S4)C5(CC(CCCC)CCCCCC)CC(CCCC)CCCCCC)S1)C1=NSN=C13)S2,BTCD-2FIC,18.24,0.85,0.73,11.32,https://doi.org/10.1002/cssc.202102563,,,,,,,,,,,
[*]C1=CC2=C(S1)C(C3=CC=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC=C(S%10)CC(CC)CCCC,PBDB-T,CCCCCCC(CCCC)CC1(CC(CCCC)CCCCCC)C2=C(SC(CC3C(=O)C4=CC=CC=C4C3=C(C#N)C#N)=C2)C2=C1C=C(C1=CC3=C(S1)C1=C(C=C(C4=CC5=C(S4)C4=C(C=C(CC6C(=O)C7=C(C=CC=C7)C6=C(C#N)C#N)S4)C5(CC(CCCC)CCCCCC)CC(CCCC)CCCCCC)S1)C1=NSN=C13)S2,BTCD-IC,16.15,0.89,0.64,8.96,https://doi.org/10.1002/cssc.202102563,,,,,,,,,,,
[*]C1=CC2=C(C(SC(C3=CC(C(C=C(C)S4)=C4C(C(N5CC(CCCCCCCC)CCCCCCCCCC)=O)=C6C5=O)=C6S3)=C7)=C7C8=C2C=C(CCCCCCCCCCCC)S8)S1,P106,CCCCCCCCCCCCC(CCCCCCCCCC)CC1=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=C(SC3=C2SC2=C3C(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=C2SC(/C=C2C(=O)C4=C(C=CC=C4)C2=C(C#N)C#N)=C3)C2=C1C=C(/C=C1C(=O)C3=CC=CC=C3C1=C(C#N)C#N)S2,DBTBT-IC,22.78,0.87,0.71,14.07,https://doi.org/10.1002/cssc.202101407,,,,,,,,,,,
[*]C1=CC2=C(C(SC(C3=CC(C(C=C(C)S4)=C4C(C(N5CC(CCCCCCCC)CCCCCCCCCC)=O)=C6C5=O)=C6S3)=C7)=C7C8=C2C=C(CCCCCCCCCCCC)S8)S1,P106,CCCCCCC1=C(/C=C2C(=O)C3=C(C=CC=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CCC(C)CCCC(C)C)C2=C1C1=NN(CC(CC)CCCC)N=C1C1=C2N(CCC(C)CCCC(C)C)C2=C1SC1=C2SC(CC2C(=O)C3=C(C=CC=C3)C2=C(C#N)C#N)=C1CCCCCC,Y18-DMO,18.56,0.96,0.66,11.76,https://doi.org/10.1002/cssc.202101407,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC(F)=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC(F)=C(S%10)CC(CC)CCCC)S1,PM6,CCCCCCCCC1=CC=C(C2(C3=CC=C(CCCCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=CC=C5C(=C2)C(CCCCCCCC)(CCCCCCCC)C2=C5SC(/C=C5C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)=C2)S3)C(C2=CC=C(CCCCCCCC)C=C2)(C2=CC=C(CCCCCCCC)C=C2)C2=C4SC(C3=CC=C4C(=C3)C(CCCCCCCC)(CCCCCCCC)C3=C4SC(/C=C4C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)=C3)=C2)C=C1,BITIC-C8F4,14.01,1,0.49,6.81,https://doi.org/10.1002/cssc.202101005,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC(F)=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC(F)=C(S%10)CC(CC)CCCC)S1,PM6,CCCCCCCCC1=CC=C(C2(C3=CC=C(CCCCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=CC=C5C(=C2)C(CCCCCCCC)(CCCCCCCC)C2=C5SC(/C=C5C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)=C2)S3)C(C2=CC=C(CCCCCCCC)C=C2)(C2=CC=C(CCCCCCCC)C=C2)C2=C4SC(C3=CC=C4C(=C3)C(CCCCCCCC)(CCCCCCCC)C3=C4SC(/C=C4C(=O)C5=CC=CC=C5C4=C(C#N)C#N)=C3)=C2)C=C1,BITIC-C8,13.12,0.98,0.52,6.73,https://doi.org/10.1002/cssc.202101005,,,,,,,,,,,
[*]C1=CC2=C(C(C3=CC(F)=C(S3)CC(CC)CCCC)=C4C(SC(C5=CC=C(C6=C(C7=C(S6)C8=CC=C(S8)[*])C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C7=O)=O)S5)=C4)=C2C%10=CC(F)=C(S%10)CC(CC)CCCC)S1,PM6,CCCCCCCCC1=CC=C(C2(C3=CC=C(CCCCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=CC=C5C(=C2)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C5SC(/C=C5C(=O)C6=CC=CC=C6C5=C(C#N)C#N)=C2)S3)C(C2=CC=C(CCCCCCCC)C=C2)(C2=CC=C(CCCCCCCC)C=C2)C2=C4SC(C3=CC=C4C(=C3)C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)C3=C4SC(/C=C4C(=O)C5=CC=CC=C5C4=C(C#N)C#N)=C3)=C2)C=C1,BITIC-PhC6,7.14,1.08,0.45,3.48,https://doi.org/10.1002/cssc.202101005,,,,,,,,,,,
